bID,name,address,cord,numOfReview,rating,zipcode,cuisine
BHhNd5GitAGsseQvZxXGgA,Sitara Indian Restaurant & Bar,"152 E 46th St, New York, NY 10017","40.75358, -73.97348",10,3.5,10017,indian
VakC43fJQAT5c6f3rqPlOw,Indian Fast Food Cart,"Park Ave & 53rd St, New York, NY 10022","40.7590263066947, -73.9725049020592",28,3.5,10022,indian
RdcqVP_xjxQEbNRMYccBQw,Tandoori Hut,"119-08 94th Ave, Queens, NY 11419","40.69359, -73.82733",138,3.0,11419,indian
roT-M9epcHDOGjYgGmWpoA,Ras Plant Based,"739 Franklin Ave, Brooklyn, NY 11238","40.67343, -73.95682",269,5.0,11238,indian
3V_MBHgvRiqYsMPUAmegMw,Apna Pind,"118-16 Rockaway Blvd, Queens, NY 11420","40.675962902256266, -73.81954630203742",8,3.0,11420,indian
0BcydXe2sU0aPwSRAq3zgw,Asian Taste 86,"8610 Whitney Ave, Elmhurst, NY 11373","40.74177, -73.87861",114,4.0,11373,indian
kTi9RbFCUGRySbZnq0pdlQ,Balkh Shish Kabab House,"2310 31st St, Astoria, NY 11105","40.774216658895, -73.9132948450994",174,4.0,11105,indian
wfJCzfotoMELb74z4lITOA,Pet Shop,"193 Newark Ave, Jersey City, NJ 07302","40.72123, -74.04592",278,4.0,07302,indian
xhWqjDuoORYBVgZVc4uK3g,Natural Blend,"769A Washington Ave, Brooklyn, NY 11238","40.6738776, -73.9628763",219,4.5,11238,indian
DR22QPe3A52diajwPuooVA,Bikanervala,"815 Newark Ave, Jersey City, NJ 07306","40.735425, -74.065587",73,3.0,07306,indian
goIlFGh8EhPQ1fJlzn-NPw,Ceylon Curry,"324 Victory Blvd, Staten Island, NY 10301","40.63405, -74.08541",21,3.5,10301,indian
ZRwOZWmQtGzRyORM8gZ-GQ,Masala Express,"369 Broadway, Bayonne, NJ 07002","40.6596514, -74.12213490220537",7,5.0,07002,indian
jlH66jTIZUwX5MT1D-lhvg,Tikka Grill,"2402 82nd St, Jackson Heights, NY 11370","40.7646759, -73.8871923",33,4.0,11370,indian
laAtmcJjds_sf-tJ7CkceA,Pollo L.E.S.,"123 Allen St, New York, NY 10002","40.71983, -73.99035",4,4.0,10002,indian
jRiMLcjWiNfGJlQbu12-HQ,Finest Food House,"1075A Liberty Ave, Brooklyn, NY 11208","40.678554, -73.869642",3,4.5,11208,indian
2DGTVgGGme6CoXFCgooqVw,Premium Sweets & Restaurant,"2104 Starling Ave, Bronx, NY 10462","40.8359499, -73.85487",23,4.5,10462,indian
XNJgKHavBZm47RpudtAn3A,Taste Of Lahore,"73-10 Northern Blvd, Jackson Heights, NY 11372","40.754585844911595, -73.89332355971034",95,3.0,11372,indian
-E5PfobEXNQ_WC8Qv2wGJA,Halal China Kitchen Plus,"87-48 Parsons Blvd, Jamaica, NY 11432","40.7081726, -73.8032476",36,4.0,11432,indian
L02D3DmTwrkap-BaAfIg8g,Lucky Sweets & Restaurant,"3310 36th Ave, Astoria, NY 11106","40.755595, -73.9279987",4,3.0,11106,indian
Cq2IVq7VOlEzQ0YfdPqc-w,Amin's Chinese Halal Restaurant,"215 Tonnele Ave, Jersey City, NJ 07306","40.73828, -74.06586",59,3.5,07306,indian
qByUTkBkFZAUBWUsZ7uWfQ,Samosa Paradise,"804 Newark Ave, Jersey City, NJ 07306","40.735826, -74.065081",40,4.0,07306,indian
S0naNES84cWfTU1414S2Eg,Asya Indian Kitchen,"479 Bergen St, Brooklyn, NY 11217","40.68087, -73.97463",8,4.5,11217,indian
UOaXJyVrr9l1XO7lGaT-bQ,Sweetness,"1150 Coney Island, Brooklyn, NY 11230","40.629718, -73.966388",67,4.0,11230,indian
MAjVFhRwxbOsMHLkObzh4Q,Canteen Desi Dhaba,"117 Tonnele Ave, Jersey City, NJ 07306","40.7352069, -74.0671543",124,3.0,07306,indian
9AL3VA_4H_PMw0GPriIGQw,Tangra,"103 Lexington Ave, New York, NY 10016","40.7421999, -73.98262",82,3.5,10016,indian
_Hkn4K3FIw7yxxyijSovFg,Dosa Spot,"30 Mall Dr W, Jersey City, NJ 07310","40.72705844462733, -74.03692641990772",11,3.0,07310,indian
R7PHDW6wKzYHOOh4f6MrzA,Pakiza Restaurant,"1032 Coney Island Ave, Brooklyn, NY 11230","40.63244, -73.96702",33,3.5,11230,indian
kjDnwT4HwQDVjGo1OInaEg,Tandoor Kitchen,"15412 Rockaway Blvd, Jamaica, NY 11434","40.66782, -73.78128",39,4.0,11434,indian
phEamT8HRnu-RFFoCbJ5Bg,Ujala Kabab,"3403 Kennedy Blvd, Jersey City, NJ 07087","40.7753927984004, -74.0307963014235",18,4.0,07087,indian
YMMzKiyXHhltXIqy2sMiAA,Curry & Kebab,"3111 Bainbridge Ave, Bronx, NY 10467","40.8740694334906, -73.8795868679881",96,4.0,10467,indian
w5OkGoc_gcA3EA399aV1Jg,Sri Ganesh's Dosa House,"809 Newark Ave, Jersey City, NJ 07306","40.73543, -74.06535",195,3.5,07306,indian
KtYEMI-_zy5hoZTBd3i3Tw,Indian Curry Heights,"125 Ralph Ave, Brooklyn, NY 11221","40.685816, -73.923047",77,3.5,11221,indian
6lHhC-WND3Vs2DhTnDtgjQ,Taza Mkt,"254 36th St, Bldg 2, Industry City Food Hall, Brooklyn, NY 11232","40.6563057324335, -74.0081928122302",50,4.5,11232,indian
XUYR7XBtPn0cIAn5hCl4Cw,Curry Spot,"4268 Katonah Ave, Bronx, NY 10470","40.89776, -73.86706",114,3.5,10470,indian
zUs0dYx8zPKTkFiLdQKf_Q,Punjabi Kabab and Gyro,"108-03 101st Ave, South Richmond Hill, NY 11419","40.6874110142563, -73.835311942224",73,4.0,11419,indian
PZLdVjlGHc9XlvFDdxHcIw,Jassi's World Famous Deli,"4344 21st St, Long Island City, NY 11101","40.749784, -73.946762",18,3.0,11101,indian
ujKLiI39ie5K_iB-TLaFMg,Chennai Dosa Express,"2986 John F Kennedy Blvd, Jersey City, NJ 07306","40.73506, -74.06278",45,3.0,07306,indian
m6WOGq7BSB8YPjKoOpNTLQ,Cafe Tibet,"1510 Cortelyou Rd, Brooklyn, NY 11226","40.641126, -73.964031",361,4.0,11226,indian
zzZ366NuT7PCfVuPAySnaw,The Weekender,"41-46 54th St, Woodside, NY 11377","40.7438437425871, -73.9108329920654",25,4.5,11377,indian
_oB3M47mlg3dJGKKIYkRIA,Jewel of India,"324 E 6th St, Manhattan, NY 10003","40.7266884, -73.9874496",14,2.5,10003,indian
eXrk95smyEBBIOJigCvo7Q,Punjabi Diner,"116-1 101st Ave, Queens, NY 11419","40.6893308825209, -73.828362131187",21,2.5,11419,indian
ubeG-hyIV8qoSSAk_pAZ2A,No Pork Halal Kitchen,"50 4th Ave, Brooklyn, NY 11217","40.68332, -73.97936",141,4.0,11217,indian
7ODapIfgerSKkAjKR0a2xw,Juice Press,"122 Greenwich Ave, New York, NY 10014","40.7390551781704, -74.0025544166565",80,3.0,10014,indian
9Wzn5eRNDZxAqbprKF31Pw,Green Recipes,"147-16 45th Ave, Flushing, NY 11355","40.7554187, -73.8146905",104,5.0,11355,indian
Fj5RosdsJV24ZT8S6X-nNQ,Om Wok,"89-17 Northern Blvd, Jackson Heights, NY 11372","40.7565331, -73.8782364",79,3.5,11372,indian
kNzjRlXzL5XJInDqNwfMgA,Mysttik Masaala,"32-07 30th Ave, Astoria, NY 11103","40.7665765, -73.9203027",10,4.5,11103,indian
hG1H6NRQvWQkr7OeTFqDSw,Anarkali Indian Cuisine,"1125 Church Ave, Brooklyn, NY 11218","40.647476, -73.9686",114,3.5,11218,indian
-RYCGHYnfsjcQe3OJbq0IQ,Gaia & Loki,"346 Grove St, Jersey City, NJ 07302","40.72062, -74.04266",39,4.5,07302,indian
Ci8ZAbhfNc0sj3kwj6XRmw,Beatnic - Rock Center,"1 Rockefeller Plz, New York, NY 10020","40.757733, -73.97889",503,4.0,10020,indian
yyPjuKHc98UdCW5eM9ATcg,Little Beet,"135 W 50th St, New York, NY 10020","40.76098534867226, -73.98233168695354",380,3.5,10020,indian
fFkqEyupjc5x2iJQIPcpLw,Ruffian,"125 E 7th St, New York, NY 10009","40.7264, -73.98411",258,4.5,10009,indian
OBQ2IKvREm5oW6_uu-v_uw,Shangerila Restaurant,"2893 Buhre Ave, Bronx, NY 10461","40.847301, -73.8330438",276,3.5,10461,indian
Tl3-184IK6tovU5IvO-lNQ,Dynasty Buffet,"383 Market St, Saddle Brook, NJ 07663","40.897122993376485, -74.0952471275593",266,3.0,07663,indian
7CloPu57SYPIrJAB1Ie0Ew,DhanShiri,"169-28 Hillside Ave, Jamaica, NY 11432","40.710867, -73.7921906",86,3.5,11432,indian
hjEjLPf1lnAVYR3mMiuSQQ,Rockaway Grill,"141-16 Rockaway Blvd, Jamaica, NY 11436","40.6739, -73.79925",14,4.5,11436,indian
iwtoih7TtupP6BWCy5wJrQ,Flames,"104-05 101st Ave, Queens, NY 11416","40.6865, -73.83884",7,4.5,11416,indian
DTxsUnrcAQO-OXwwypPZjQ,Shadman Restaurant,"293 1/2 Grove St, Jersey City, NJ 07302","40.7184, -74.0438",249,3.5,07302,indian
GcBZDgOKOP-RkH_mI-DS9A,The Halal Guys,"307 E 14th St, New York, NY 10003","40.7323060751209, -73.9843906361069",829,3.5,10003,indian
rGmGim1ZDCxnF8n4NiKrYQ,Vegetarian Dim Sum House,"24 Pell St, New York, NY 10013","40.715023, -73.998161",579,3.5,10013,indian
XYusVoJKFBU_-LIGYlkZeQ,Punjab Restaurant,"691 Coney Island Ave, Brooklyn, NY 11218","40.640671, -73.968811",29,3.5,11218,indian
2l6f0IXKZkxyq0L4EaoaFQ,The Butcher's Daughter,"19 Kenmare St, New York, NY 10012","40.720706862742, -73.9948451276474",1339,3.5,10012,indian
NHoKf98A1Hi8htHEfeptgw,Sapid Indian Food,"595 Washington Ave, Brooklyn, NY 11238","40.679767, -73.963936",146,4.0,11238,indian
7d9M58Bi4ZzgZZjLjvrzUQ,Lasani Afghani Restaurant,"580 Montgomery St, Jersey City, NJ 07302","40.72308, -74.06084",25,4.0,07302,indian
PjfnqELVT517Ahw1HHRR4Q,Yard House,"575 7th Ave, New York, NY 10018","40.75522490868759, -73.98732317361068",114,4.0,10018,indian
p0aDcwnhhjnAfn67tEFesg,Asha Indian Food,"151 E 103rd St, New York, NY 10029","40.7902707, -73.9473015",6,2.0,10029,indian
U45dUNzVKs2KlM5HRgbDGA,Halal International,"574 Atlantic Ave, Brooklyn, NY 11217","40.68442, -73.97881",50,4.0,11217,indian
cP7vkHiDU0emIPrEexv5vA,Sammy's Halal Food,"73rd St And Broadway, Jackson Heights, NY 11372","40.7471944, -73.8925311",452,4.0,11372,indian
35bJdPviyOHhiFHOFStN4Q,Al Humza,"629 Richmond Rd, Staten Island, NY 10304","40.6114672081574, -74.0885573724213",19,3.0,10304,indian
jKCSGAMyS0KIcS-vKpEuaA,Sammy's Halal Food,"NE Corner 6th Ave W 4th St, New York, NY 10012","40.71467, -74.01368",124,4.0,10012,indian
Bcxs7yhP_G801lJEE1FXUg,Moss Cafe,"3260 Johnson Ave, Bronx, NY 10463","40.88529937379742, -73.90994947055142",166,4.0,10463,indian
YTzWgctWFVyw_07NPTnDNA,Firangi Paani,"194 State Rt 17 N, Rochelle Park, NJ 07662","40.9052207, -74.0714593",13,3.0,07662,indian
Nssb3grMQtYfJOs1HFId8A,VeganHood,"2100 Frederick Douglass Blvd, New York, NY 10026","40.80275, -73.95617",52,4.5,10026,indian
pMdhVoZuxIQGYOD8tsWMpA,Prabhu Kirpa Restaurant and Sweets,"13403 Rockaway Blvd, South Ozone Park, NY 11420","40.67483, -73.80412",2,5.0,11420,indian
sOu_0B7CgxYEzwagOh27Tw,Desi Kitchen,"310 Harrison Ave, Harrison, NJ 07029","40.74656, -74.15762",66,3.5,07029,indian
lTKwlr9_vWjNDPbt4I7bog,Chaska Fine Indian Cuisine,"826 Newark Ave, Jersey City, NJ 07306","40.73584402591248, -74.066108",129,3.5,07306,indian
VSXqjPL4cgKBB80yD0g9pg,Halal Diner,"84-47 Parsons Blvd, Jamaica, NY 11432","40.7128215467023, -73.8065631792932",35,4.0,11432,indian
VEjkxniAlG35cR3pjHvF-A,Sagar Chinese - Jackson Heights,"74-19 37th Ave, Jackson Heights, NY 11372","40.7491052, -73.8914956",155,3.0,11372,indian
oRB9tpDzDG5mJu42z2Wfvw,Fuskahouse,"7301 37th Ave, Queens, NY 11373","40.74904, -73.8923982",34,4.5,11373,indian
WBJLoLeRSSzRDrzOv5IRng,Sonali Indian Restaurant,"326 E 6th St, New York, NY 10003","40.7266693115234, -73.9873733520508",3,2.5,10003,indian
rEKThAlfEU3Dig4lu-JvTQ,30 Burgers,"30 Park Ave, Rutherford, NJ 07070","40.82828, -74.10229",83,4.0,07070,indian
bVkia681mgwsvAe0TckVbQ,Golden Punjab,"13002 101st St, South Richmond Hill, NY 11419","40.692402, -73.816877",20,3.5,11419,indian
--IdKkia9zPNgB-rQreyBQ,Hungry,"821 Newark Ave, Jersey City, NJ 07306","40.73535, -74.06591",40,3.0,07306,indian
_ArDQIKj5qHgmwNnnIaIIg,I Am Thai Restaurant,"49-08 43rd Ave, Woodside, NY 11377","40.7445421133747, -73.9154577255249",307,4.0,11377,indian
B-lbpKcK1sVfqGdlmagKag,Subia's Vegan Cafe,"506 Jersey Ave, Jersey City, NJ 07302","40.7196564227343, -74.0471468120813",209,4.0,07302,indian
wZkZmjZEJDraLJgAalnHvA,Pisticci,"125 La Salle St, New York, NY 10027","40.8141624, -73.960288",980,4.0,10027,indian
cEB3DcrN7xDyXiswWNe47Q,Halal Munchies,"69-21 164th St, Fresh Meadows, NY 11365","40.7325914, -73.804631",248,4.0,11365,indian
sUVRmTS3gwZtdDbjA5TPpA,Kebab & Curry In A Hurry,"2409 2nd Ave, New York, NY 10035","40.8019218, -73.9345703",7,2.0,10035,indian
6mcCqs4Eh4g_Sd2EdF3SRA,Delhi Heights,"Brooklyn, NY 11217","40.68274688720703, -73.97818756103516",1,4.0,11217,indian
ahKL-52Ogn7iPFjhQbbb3w,Carifesta Restaurant,"4251 White Plains Rd, Bronx, NY 10466","40.89485, -73.8568",23,4.0,10466,indian
vGsmxR1ZO3n1tYo_6AgU_Q,Tuscany Indian Grill,"2546 7th Ave, New York, NY 10039","40.82352956434804, -73.93817255608558",2,3.0,10039,indian
yqKzYJHASzNlytsMUmyAsw,Chennai Flavors,"523 Newark Ave, Jersey City, NJ 07306","40.73069, -74.0561",35,3.5,07306,indian
wCSKWPBOmUvKZz8gdStxjA,Sylhet Fusion Cuisine,"45-12 Greenpoint Ave, Queens, NY 11104","40.7418533621439, -73.9196883689782",3,2.5,11104,indian
5g7Kz9ffnv7t47oaomIlqA,Singh's Roti Shop & Bar,"13118 Liberty Ave, South Richmond Hill, NY 11419","40.6901083, -73.8144673",283,3.5,11419,indian
OYeIasyGnl8DL8zgYVW3ow,Stix Kosher Restaurant,"10115 Queens Blvd, Forest Hills, NY 11375","40.726556, -73.851522",233,4.0,11375,indian
AKaO-EaJ8EgUnx5EPZ8N4g,Ali's Original Roti Shop,"337 Utica Ave, Brooklyn, NY 11213","40.6665, -73.9312",172,3.5,11213,indian
60LpoBux4MKHBLiQJfMbYQ,Mysttik Masaala,"2525 44th Dr, Queens, NY 11101","40.74751, -73.94261",14,4.5,11101,indian
YAapZoQK_raDPKWI97d8Tg,Tiikkarrito,"88 Fulton St, New York, NY 10038","40.70912, -74.00578",1,4.0,10038,indian
CP5zlAOYYne7uhzUC1LyuQ,Annam Brahma,"8443 164th St, Jamaica, NY 11432","40.712811, -73.801268327869",87,4.0,11432,indian
xZ3VuupSlqg9gd97opdlTQ,La Grande International Buffet & Grill,"127 Bergen Blvd, Fairview, NJ 07022","40.8156731307131, -74.0027182826811",104,2.5,07022,indian
85123ck6ZQF5-4rTQbDHjA,Hurry & Tasty Curry,"133 E 45th St, New York, NY 10017","40.7532799, -73.97418",2,1.0,10017,indian
8s5d0nkoNMgu9Oe066q_lg,Kosher Deluxe,"10 W 46th St, New York, NY 10036","40.75622, -73.98005",113,3.0,10036,indian
S9DvhHSe9V7cJaLQ5m5SjA,Good Health Cafe,"1435 1st Ave, New York, NY 10021","40.76948, -73.95499",318,4.0,10021,indian
KDr72efaFAcQXccdA4yoaw,Cas West Indian & American Restaurant,"135 Kingston Ave, Brooklyn, NY 11213","40.67525, -73.94136",26,4.0,11213,indian
_WWJcqUTGFCCVp0cymu0wQ,Footprints Cafe,"5814 Clarendon Rd, Brooklyn, NY 11203","40.64461, -73.92119",976,3.0,11203,indian
CntP3b9gg2ZLn8szbyZ1TQ,Art Of Spice - Express,"194 Rte 17 N, Rochelle Park, NJ 07662","40.905384, -74.071248",2,3.5,07662,indian
o8KtWVBIVI9E3YYM5r0dPw,Damas Falafel House,"407 Myrtle Ave, Brooklyn, NY 11205","40.693359375, -73.9695205688477",129,3.5,11205,indian
Rta-_ALLo7g9xTUi23pmRw,Curry On,"765 Newark Ave, Jersey City, NJ 07306","40.7351913452148, -74.0635375976563",158,3.0,07306,indian
azCB19UzoGl7njg5FDudaw,Sumac,"1198 Forest Ave, Staten Island, NY 10310","40.6263033995038, -74.1298565325409",125,3.5,10310,indian
QK4oWeb8EItwV5U3YH_R8Q,Lash West Indian & American Cuisine,"800 Burke Ave, Bronx, NY 10467","40.87122, -73.8632",195,3.5,10467,indian
gMgnrr8dJzJJLVH1IbFUZw,Prime Food Market,"180 10th St, Jersey City, NJ 07302","40.7289087868878, -74.0412905350652",42,4.0,07302,indian
U7aH5Sy4Z5QfEpzeccz56w,Pahal Zan,"106-12 71st Ave, Forest Hills, NY 11375","40.7197288162693, -73.8449875895475",325,4.0,11375,indian
0eRir9RUGAnfKov68kvKVA,Larosh,"37 E 29th St, Manhattan, NY 10016","40.744457244873, -73.9842758178711",5,1.5,10016,indian
eT2rROrWDAr0auGYqQrp9A,Layali Beirut Cafe Restaurant,"25-60 Steinway St, Astoria, NY 11102","40.76658, -73.9131",131,3.5,11102,indian
QsujlS_gBXtR6SQjWl02Ew,Taste of Punjab,"95-04 Van Wyck Expy, Queens, NY 11419","40.696058, -73.8135209",26,3.0,11419,indian
tAHRDrCR0l_utA91IyOYNw,Baba Ghanouge,"165 Church St, New York, NY 10007","40.71511, -74.00758",151,3.0,10007,indian
JuP4192zOiVFyPXPuc8EtQ,Abdullah Sweets and Restaurant,"91 Church Ave, Brooklyn, NY 11218","40.6428985595703, -73.9799499511719",28,4.0,11218,indian
ln1QgdpUNy2E4MY_sYv_yQ,Spicy Curry House,"8327 Parsons Blvd, Jamaica, NY 11432","40.7148656093464, -73.8073881715536",33,3.5,11432,indian
61H9oV-8y6EMZdcKnQc-jA,Bakhter Halal Kababs,"68-16 Fresh Meadow Ln, Fresh Meadows, NY 11365","40.733285, -73.794737",268,3.5,11365,indian
uXtaduMyk2oGdnHYR4ZafA,Vegetarian Palate,"603 Washington Ave, Brooklyn, NY 11238","40.679648, -73.963867",208,4.0,11238,indian
0K14fz91-JSZd-wselihxA,Basil,"270 Kingston Ave, Brooklyn, NY 11213","40.6701630483264, -73.9421222019838",247,3.0,11213,indian
ZC6md0z2Uy6qJLZTaMFiKA,Pizza Party Time,"599 Broad Ave, Ridgefield, NJ 07657","40.8333954960108, -74.0102194994688",49,2.5,07657,indian
1Ky_8hHXzEK41C-FtQi5qA,Sultan's Dine,"110-23 Jamaica Ave, Jamaica, NY 11418","40.696842, -73.837473",50,3.5,11418,indian
XgI1wysexzC8enIrcae0wg,Cleanse Theory Kitchen,"83 Henry St, New York, NY 10002","40.7132824, -73.9934821",15,4.5,10002,indian
GtfhGhWmr1kQ4EnFTlwg7w,Beatnic - West Village,"185 Bleecker St, New York, NY 10012","40.729209, -74.001066",1676,4.0,10012,indian
KeVQTRyG41doVE3YVsV7Pw,Rajbhog Sweets and Snacks,"812 Newark Ave, Jersey City, NJ 07306","40.73588, -74.06544",107,2.5,07306,indian
OQjI8bMxpnx-9WKzyGqfmg,Spicy Tibet,"75-04 Roosevelt Ave, Jackson Heights, NY 11372","40.7468366, -73.8902328",90,4.0,11372,indian
DvnDSayg9dPpkmHIY3ap6A,Vatan Express,"89 Mulberry St, Newark, NJ 07102","40.7362, -74.1685",5,2.5,07102,indian
80YK6JElg_pHjlHLlOvkmw,Istanbul Park,"293 7th Ave, Brooklyn, NY 11215","40.6678, -73.98048",357,3.5,11215,indian
rkvQS-Tgaao0sdbgEgDjcA,Sophie's Bistro & Lounge,"1904 Coney Island Ave, Brooklyn, NY 11230","40.61095, -73.96275",46,2.5,11230,indian
StFf9fVnAlhwrUWan0C4Ww,Wanisa Home Kitchen,"142 Smith St, Brooklyn, NY 11201","40.687, -73.99042",195,4.0,11201,indian
TFE8EAjOqkrHYM9jH6De0A,Namaste Tashi Delek,"37-66 74th St, Jackson Heights, NY 11372","40.7470984, -73.8917629",46,3.5,11372,indian
eCv-ql7geZLYQAvltJAklw,Spice Up,"713 Newark Ave, Jersey City, NJ 07306","40.73503, -74.06131",2,3.5,07306,indian
CnixInBJQ7LIf3WgBAEV0A,Al Mehran Restaurant,"8746 Parsons Blvd, Jamaica, NY 11432","40.7081826, -73.8032576",18,3.5,11432,indian
s6SN6MZX6Ns6lsPVv5tMoA,Schnitzi,"5324 New Utrecht Ave, Brooklyn, NY 11210","40.6327, -73.99541",11,4.0,11210,indian
5zbm-v588DGgpce2MjG_5A,Jacob Restaurant,"2695 Frederick Douglass Blvd, New York, NY 10030","40.8218073, -73.9429281",103,4.0,10030,indian
fNxI--522GxiStC-J3SnTw,Starlight Grill Restaurant & Sweet,"8002 Astoria Blvd, East Elmhurst, NY 11370","40.76496, -73.88882",24,4.0,11370,indian
3vpqJK9Oz515AZR-bFW5Ig,Dosas's Uthappam,"1-15 Liberty Ave, Jersey City, NJ 07306","40.735691, -74.065111",1,4.0,07306,indian
jpw7iGUzsj_AECKt351X8w,Wolfnights - The Gourmet Wrap,"99 Rivington St, New York, NY 10002","40.7199624, -73.9885666",576,4.0,10002,indian
q6BN2aVJFFFkUF4BgpeuyA,Taj Mahal Restaurant & Party Hall,"148-01 Hillside Ave, Jamaica, NY 11435","40.706215, -73.808872",91,3.0,11435,indian
lhfgFU9cQIquGaLpSi4r6g,Sohna Punjab Indian Restaurant & Bar,"117-10 Atlantic Ave, S Richmond Hill, NY 11419","40.6934876, -73.8291999",22,3.0,11419,indian
YB3Zygy4g4ga6jDFqjfsAg,Sati's Roti Shop,"133-17 Rockaway Blvd, South Ozone Park, NY 11420","40.67485, -73.8046899",14,4.5,11420,indian
s4pRTGVcKMfybxpyKu4KzA,Royal India Palace,"11806 Atlantic Ave, South Richmond Hill, NY 11419","40.69362, -73.82837",64,3.5,11419,indian
4LVINhq3y4hCrxtShrNkYQ,Momo Ramen,"78 5th Ave, Park Slope, NY 11217","40.680536624141, -73.9777918857649",347,4.0,11217,indian
cOnQnP9GwyvhQjCJbSz5Fg,Mahboob-e-Elahi,"580 Montgomery St, Jersey City, NJ 07302","40.723083, -74.060844",11,3.5,07302,indian
CX6_T61ZANH5ttfMLeKKIA,The Kati Roll Company,"22 Maiden Ln, New York, NY 10038","40.709095, -74.009144",52,3.0,10038,indian
PbxDOYOjYobnHFEH6I8PuQ,Kotti Berliner Döner Kebab,"220 36th St, Brooklyn, NY 11232","40.65629, -74.00807",90,4.5,11232,indian
0A1hofERxPqGyOHk6KvrJA,Tandoori Tadka,"713 Newark Ave, Jersey City, NJ 07306","40.734925, -74.061316",4,3.0,07306,indian
_ztYFP1H6uJmR-9cVLDU5w,Madina Restaurant & Sweets,"563 Coney Island Ave, Brooklyn, NY 11218","40.6435699, -73.96981",82,3.0,11218,indian
CPtao9WHPnVJGUS0H4Txww,Taam Tov,"41 W 47th St, New York, NY 10036","40.757703, -73.980522",147,3.5,10036,indian
vdmLsd-_-EQ7W6TnvfYdAQ,Talia's Steakhouse & Bar,"668 Amsterdam Ave, New York, NY 10025","40.79196, -73.97213",379,3.0,10025,indian
ZywebG6I7Qk9HxsgA7TC1A,Quick Fresh,"35 12th Ave, University Plz, Newark, NJ 07103","40.735657, -74.1723667",1,1.0,07103,indian
WcTJzuVYTWHd0hvdAWO5Nw,Golden Terrace,"120-23 Atlantic Ave, Richmond Hill, NY 11418","40.694809, -73.8265228",22,3.0,11418,indian
QAD4BeDKUfvH5SmNtkVhkQ,The Halal Guys,"72 Halsey St, Newark, NJ 07102","40.73985309812237, -74.17132438485494",247,3.5,07102,indian
tHY4jNvSgdIYoWnE9b7IZg,Banana Boat Restaurant,"1138 Flatbush Ave, Brooklyn, NY 11226","40.6426162719727, -73.9579391479492",22,4.0,11226,indian
_ZxbRvQDWD3uVu3o9df82A,J & R West Indian Restaurant,"294 Rogers Ave, Brooklyn, NY 11225","40.6662292480469, -73.9538803100586",1,5.0,11225,indian
sDgN-TGeEz-wd8kWEUWwTA,VSPOT,"156 5th Ave, Brooklyn, NY 11217","40.67808, -73.9795",745,3.5,11217,indian
RFiR-vXB46apdqHYr4S57w,K2 Delights,"73-19 37th Rd, Store A, Jackson Heights, NY 11372","40.74732, -73.8918",11,3.5,11372,indian
bVyA5z69287U9B9W88hERg,Kabab King,"7301 37th Rd, Jackson Heights, NY 11372","40.7472744, -73.8922265",370,3.0,11372,indian
qf098TQ-Frxq4QyrlYqDJw,Hazar Turkish Kebab,"7224 5th Ave, Brooklyn, NY 11209","40.631191, -74.022193",173,3.5,11209,indian
busL3obPpNkF5a9ISfO5wQ,Ujala Kabab Restaurant 2,"713 Newark Ave, Jersey City, NJ 07306","40.734945, -74.0612918",3,3.5,07306,indian
O-VPSZK6QAuJPyJgTP3w7g,Juicy! Halal with Heart,"370 W Pleasantview Ave, Hackensack, NJ 07601","40.876559, -74.065607",276,4.0,07601,indian
eob2iJPiR7-r2w4he0Tuig,Mill Basin Kosher Deli,"5823 Ave T, Brooklyn, NY 11234","40.61567, -73.91812",235,3.5,11234,indian
_U9PlIheyEyfAn7UUxABeg,Smile of the Beyond,"8614 Parsons Blvd, Jamaica, NY 11432","40.70918688465699, -73.80481157729449",148,4.5,11432,indian
gDIxUaEpdwrU8_5MqvmP2Q,The Great American Health Bar,"35 W 57th St, New York, NY 10019","40.76398347281035, -73.97586221288041",174,3.0,10019,indian
TPEkQX8Amp6Jb7FQmFKZxA,Gyro King,"984 Coney Island Avenue, Brooklyn, NY 11230","40.63347015213855, -73.96731197505162",168,4.0,11230,indian
zv0mrfqDWW6o3-rX0U7_Sw,Roti Corner,"18018 Hillside Ave, Jamaica, NY 11432","40.712823, -73.781845",16,3.5,11432,indian
pzVUUB9bXZMK8KvRLOoUWg,Kiran Continental Indian Cuisine,"94 Chambers St, New York, NY 10007","40.71463, -74.00752",1,3.0,10007,indian
FEhAl2T2UGwnsdvjLIQbQA,Just Salad,"320 Park Ave, New York, NY 10022","40.757931551985, -73.973999591996",197,3.0,10022,indian
KBJjn-BNqkcEhqz_iaadWw,The Cumin Bowl,"146 W 231st St, The Bronx, NY 10463","40.8780142, -73.9027765",1,1.0,10463,indian
UL1HHTZCOJqBTgQMPtvA6Q,Punjabi Kabab House,"91-52 Lefferts Blvd, Richmond Hill, NY 11418","40.6944521, -73.8283919",88,3.0,11418,indian
V3mSoUHcuFQwDHBPLTSbdg,King Kabab,"167-09 Hillside Ave, Jamaica, NY 11432","40.7096623368022, -73.796104238621",37,3.5,11432,indian
-GkhPQ0AVLoIAzPGfQ_SaA,Halal West Indian and American Cuisine,"621 Flatbush Ave, Brooklyn, NY 11230","40.6582221984863, -73.9601211547852",16,4.0,11230,indian
ePd-Nprv6zvw2b3uaocvQQ,Chat and Juice Express,"2978 John Fitzgerald Kennedy Blvd, Jersey City, NJ 07306","40.73473, -74.06296",3,3.5,07306,indian
